Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,?T-,Long_accel-,Lat_accel-,Jerk-
27,23,20,42,14698,928,135,13,35,0,1,1,0
6,9,6,36,9837,274,1137,14,124,0,0,0,0
24,29,26,51,12686,388,990,1,130,0,2,2,0
20,13,10,38,9565,654,1668,20,91,0,0,0,0
29,26,23,32,20875,283,167,7,95,0,1,1,0
5,12,9,80,11922,348,206,10,53,0,1,2,0
6,30,27,23,6502,837,1563,1,79,1,0,0,0
6,13,10,22,18325,694,1864,20,78,0,0,0,0
10,23,20,77,10389,809,1373,29,41,0,2,2,1
4,15,12,61,26791,654,1527,11,84,0,0,0,0
20,16,13,73,7655,310,712,7,0,0,3,3,1
22,10,7,26,20711,288,132,22,63,0,0,0,0
24,28,25,64,16634,910,328,30,58,0,3,2,1
20,26,23,68,18149,559,220,14,0,0,3,3,2
7,6,3,59,7631,798,902,29,159,1,0,0,0
11,15,12,46,22253,922,1055,16,4,0,1,1,0
8,19,16,76,20722,818,921,20,29,0,2,1,1
17,10,7,62,16602,528,83,4,163,0,0,0,0
5,7,4,27,8115,804,1421,13,56,1,0,0,0
17,26,23,32,20039,834,1751,27,18,0,2,1,1
5,25,22,81,28997,701,416,7,123,0,2,2,0
5,6,3,23,17266,636,1471,12,120,1,0,0,0
15,6,3,83,10380,246,323,13,13,0,1,3,0
23,16,13,79,18547,336,1912,28,31,0,3,3,2
5,19,16,57,28961,347,1795,5,49,0,2,1,0
25,19,16,61,11718,279,1528,5,116,0,2,2,1
15,7,4,41,6473,744,921,21,116,1,0,0,0
7,24,21,66,25413,256,1891,6,147,0,2,1,2
10,11,8,79,19604,386,1582,26,162,0,0,0,0
18,9,6,72,12804,999,1806,11,0,0,0,2,0
12,9,6,40,12904,744,1621,6,5,0,0,0,0
20,25,22,85,17092,323,1594,16,110,0,3,3,2
26,6,3,57,25408,545,688,2,165,0,0,1,0
21,27,24,26,7536,737,1878,17,137,1,0,0,0
7,15,12,70,15314,839,1197,30,32,0,1,1,1
10,25,22,27,25276,851,1730,11,12,0,1,1,0
23,13,10,85,7395,665,700,14,38,0,2,2,0
4,21,18,50,14636,673,887,12,122,0,0,0,0
15,26,23,36,28091,467,931,10,145,0,0,0,0
26,28,25,59,18199,583,1933,29,63,0,3,3,1
3,29,26,43,22767,638,462,15,62,0,2,1,0
16,14,11,58,22655,552,1081,6,10,0,0,1,0
24,18,15,84,14235,764,1982,16,141,0,0,1,0
8,25,22,22,12892,563,1722,0,39,0,0,0,0
9,30,27,51,11364,757,384,27,129,0,0,0,0
17,11,8,38,27428,307,827,17,172,1,0,0,0
23,18,15,50,29430,700,525,25,97,0,0,0,0
29,28,25,52,6468,295,803,9,161,0,1,2,1
3,17,14,59,11713,508,1658,25,75,0,1,1,0
20,27,24,22,8328,708,990,18,95,0,0,0,0
30,22,19,59,11262,410,820,8,51,0,3,3,0
11,22,19,65,22462,533,1612,14,35,0,2,3,0
29,7,4,30,25842,790,1732,2,71,0,0,0,0
5,12,9,64,21311,279,1688,14,55,0,1,2,0
21,25,22,59,12257,656,204,11,7,0,2,3,0
4,30,27,37,19259,755,449,19,108,0,0,0,0
3,28,25,50,16922,777,1561,9,163,0,0,0,0
22,11,8,32,15011,947,890,16,136,1,0,0,0
30,20,17,24,11983,736,120,17,97,0,0,0,0
12,11,8,69,28407,528,1938,29,60,0,0,2,0
27,22,19,31,20896,250,1290,29,43,0,3,2,2
23,24,21,35,16817,978,105,30,148,1,0,0,0
20,26,23,70,21535,260,1953,25,80,0,3,3,2
5,21,18,38,24064,464,234,13,108,0,0,0,0
13,7,4,77,24019,452,1520,3,45,0,0,1,0
20,20,17,85,21460,497,1569,9,177,0,1,2,0
4,13,10,63,18703,372,506,11,66,0,0,1,0
20,13,10,22,13840,923,1131,13,152,1,0,0,0
3,12,9,29,7313,269,1934,21,45,0,0,0,0
9,8,5,38,11878,216,470,30,104,0,0,0,0
24,19,16,32,11207,921,1920,17,130,0,0,0,0
15,9,6,37,8591,411,501,17,86,0,0,0,0
7,7,4,26,16510,985,1281,11,108,1,0,0,0
11,25,22,86,12492,807,917,30,37,0,2,3,1
29,10,7,56,24292,735,1761,24,140,0,0,0,0
9,19,16,69,18909,535,857,5,130,0,0,1,0
10,24,21,51,21700,454,1732,5,6,0,2,2,0
3,7,4,84,13917,574,1345,22,174,1,0,0,0
4,28,25,73,13831,257,1810,10,45,0,2,2,2
30,30,27,75,10869,493,1641,13,135,0,3,2,0
14,9,6,36,8750,538,1383,15,156,1,0,0,0
29,6,3,51,17279,484,762,4,162,0,0,1,0
28,7,4,64,6465,605,1559,29,104,1,0,1,0
7,29,26,29,15511,211,809,9,167,0,0,1,0
13,25,22,66,11676,975,1988,30,108,0,0,0,0
17,19,16,68,7420,569,1238,12,161,0,0,1,0
12,23,20,39,26023,220,351,23,151,1,0,0,0
21,11,8,71,10466,693,1949,4,4,0,0,1,0
6,11,8,33,26044,930,362,6,119,0,0,0,0
9,8,5,59,25740,808,1166,16,68,0,0,0,0
30,26,23,36,14274,709,1483,4,104,0,0,0,0
14,19,16,29,25990,288,19,29,28,0,2,1,1
14,22,19,68,9515,242,334,7,169,0,1,2,2
24,11,8,65,6656,202,1481,11,139,0,2,2,1
26,12,9,25,15013,391,1952,21,0,0,1,1,0
7,6,3,55,28203,659,1211,3,71,0,0,0,0
3,22,19,71,9387,562,729,14,81,1,2,2,0
25,11,8,86,26503,623,1551,29,79,0,1,2,0
4,12,9,51,20653,582,466,3,21,0,0,0,0
30,29,26,64,15851,715,756,28,52,0,3,3,1
23,11,8,52,15477,200,1370,24,47,0,2,3,2
28,26,23,43,27361,218,706,12,10,0,3,3,3
21,25,22,68,25676,410,966,6,3,0,3,3,1
3,27,24,51,10636,946,21,21,140,1,0,0,0
17,7,4,54,12976,662,697,23,135,0,0,0,0
14,17,14,61,6921,792,1976,2,37,0,0,0,0
15,15,12,68,21184,225,948,14,70,0,2,3,1
25,13,10,83,10309,783,992,8,86,0,1,2,0
12,16,13,35,10588,425,1105,21,95,0,0,0,0
4,7,4,49,12828,235,828,22,43,0,0,0,0
14,29,26,35,16708,567,1888,28,50,0,2,1,1
7,9,6,51,29584,340,166,4,91,0,0,0,0
13,12,9,61,6047,714,996,10,145,1,0,0,0
22,6,3,66,11802,686,1536,23,147,1,0,0,0
3,8,5,23,6122,892,100,4,5,1,0,0,0
4,17,14,85,24791,696,1436,23,25,0,2,2,1
5,21,18,81,12616,226,1719,17,84,0,2,3,2
24,23,20,62,17217,930,1980,28,62,0,2,2,1
7,19,16,38,17341,813,1383,6,44,0,0,0,0
30,10,7,40,29630,205,568,3,139,0,1,2,0
24,26,23,74,16843,689,1596,21,85,0,3,3,0
22,30,27,52,13358,816,589,24,86,0,2,1,0
18,11,8,30,18652,485,519,21,70,0,0,0,0
26,14,11,58,19224,525,154,15,57,0,1,2,0
26,23,20,55,16547,714,136,18,180,0,0,0,0
7,18,15,54,17088,357,1673,20,12,0,2,2,0
19,9,6,56,29639,457,1595,14,74,0,0,1,0
22,15,12,36,29334,844,464,9,164,0,0,0,0
23,29,26,78,25412,784,150,0,23,0,2,3,0
20,30,27,34,17074,836,1979,20,160,1,0,0,0
6,13,10,71,10914,507,374,14,59,0,0,1,0
9,16,13,84,6149,278,673,14,95,0,2,3,1
23,16,13,53,27717,785,1001,24,180,1,0,0,0
29,29,26,31,19210,657,652,14,96,0,0,0,0
3,6,3,80,16523,909,1943,23,151,1,0,0,0
28,21,18,69,26365,933,1298,3,43,0,2,2,0
8,12,9,75,16246,786,1141,24,54,0,1,1,0
21,21,18,51,7134,405,47,23,106,0,0,1,0
27,19,16,25,25704,325,1275,26,78,0,0,0,0
17,25,22,58,19716,257,57,12,33,0,3,3,2
13,20,17,72,22736,975,76,4,139,0,1,0,0
11,15,12,74,27217,639,1195,7,68,0,0,1,0
27,17,14,32,13128,519,1057,5,129,0,0,0,0
21,19,16,35,24652,491,932,21,87,0,0,0,0
14,28,25,66,28394,714,1051,29,179,1,0,0,0
23,30,27,24,28895,617,1842,30,120,1,0,0,0
24,12,9,53,21655,388,1122,23,1,0,2,2,0
9,27,24,35,14926,507,1295,6,174,0,0,0,0
19,28,25,55,18289,335,1810,3,9,0,2,3,1
30,26,23,47,14569,381,1948,2,38,0,3,2,0
14,12,9,86,18799,468,347,13,142,0,0,2,0
28,6,3,26,7415,937,243,2,5,1,0,0,0
26,24,21,49,10215,962,771,19,64,0,1,1,0
7,12,9,77,9789,561,1614,13,180,0,0,0,0
6,7,4,65,29541,304,260,8,82,0,0,0,0
3,8,5,31,19617,632,1909,30,38,0,0,0,0
25,7,4,74,6396,406,1329,25,126,0,0,1,0
29,8,5,45,23737,928,849,8,51,0,0,0,0
6,16,13,41,9556,668,372,3,99,0,0,0,0
28,19,16,76,9236,692,1120,0,71,0,2,3,0
23,27,24,69,22695,732,1806,15,67,0,2,3,0
21,10,7,36,18065,408,1589,6,40,0,0,0,0
6,21,18,71,28895,773,1026,1,8,0,2,1,0
26,27,24,86,21597,888,1767,26,127,0,1,2,0
17,22,19,64,25201,669,1744,8,100,0,1,1,0
30,25,22,86,24184,727,1533,28,179,0,0,2,0
20,29,26,50,8977,351,405,18,101,0,1,2,0
10,29,26,82,28312,920,1636,7,139,0,2,2,0
5,6,3,53,28498,471,1339,2,141,0,0,0,0
30,23,20,39,7906,278,1319,8,78,0,2,2,0
29,12,9,68,10571,267,1061,25,102,0,1,2,0
24,14,11,68,28321,967,1334,3,56,0,0,1,0
18,27,24,42,21584,911,1902,23,1,0,2,1,1
27,30,27,56,21860,581,1153,9,77,0,2,3,0
3,8,5,61,25764,618,1097,30,54,0,0,1,0
30,16,13,44,28876,613,1168,20,120,0,0,0,0
18,8,5,55,19916,520,270,18,126,0,0,0,0
10,19,16,66,20888,970,1975,30,126,0,0,0,0
19,27,24,26,12900,719,1920,0,56,0,0,0,0
13,19,16,43,8215,696,1756,15,35,0,1,1,0
29,12,9,76,12205,255,246,7,59,0,2,3,2
8,9,6,48,22877,399,417,26,83,0,0,0,0
20,23,20,79,18490,579,920,9,31,0,3,3,0
18,30,27,22,7835,566,986,26,118,1,0,0,0
28,24,21,25,16609,452,367,9,96,0,0,0,0
12,17,14,46,26175,410,1428,24,81,0,0,0,0
3,29,26,34,15829,326,638,13,2,0,2,2,1
4,29,26,29,11580,284,796,13,72,0,2,1,0
29,20,17,33,29938,893,1857,20,141,1,0,0,0
30,30,27,84,21596,425,654,5,157,0,3,3,2
19,7,4,28,9836,572,1344,26,19,0,0,0,0
29,11,8,57,15265,883,1137,26,34,0,2,2,0
23,15,12,22,27052,705,1781,10,179,1,0,0,0
27,25,22,70,20171,880,576,1,79,0,2,3,0
27,18,15,78,16819,400,533,4,179,0,2,2,0
14,27,24,77,7937,621,522,21,21,0,2,3,2
7,22,19,82,24801,498,849,8,124,0,2,2,0
23,29,26,68,9418,975,1680,9,33,0,2,3,1
14,15,12,29,20182,310,250,11,15,0,0,0,0
11,14,11,45,27173,673,1773,20,24,0,1,1,0
29,17,14,84,24734,931,351,26,138,0,0,1,0
27,9,6,35,15682,659,461,1,110,0,0,0,0
25,20,17,57,16433,717,592,16,137,0,0,0,0
28,9,6,40,16977,518,1600,30,157,1,0,0,0
17,10,7,51,19500,315,1159,30,26,0,2,2,0
9,17,14,49,27772,555,1550,19,129,0,0,0,0
24,26,23,65,18375,522,690,4,103,0,2,3,0
9,18,15,80,20807,427,1090,2,41,0,2,3,0
27,16,13,34,24155,849,1233,15,150,1,0,0,0
14,6,3,76,7837,544,1023,11,113,1,0,1,0
8,27,24,76,23811,569,1201,18,82,0,2,2,0
15,18,15,63,14644,728,1039,15,46,0,1,1,0
12,26,23,48,11221,884,1169,16,12,0,2,1,1
26,19,16,44,15668,892,1173,11,1,0,1,1,0
6,10,7,27,16034,239,1378,27,101,0,0,0,0
22,25,22,34,19667,268,894,27,108,0,0,1,0
16,29,26,78,20671,438,343,18,172,0,1,2,0
30,9,6,24,22210,735,859,8,31,0,0,0,0
18,22,19,68,20554,809,1682,15,156,0,0,0,0
24,7,4,79,25394,638,960,5,157,0,0,1,0
18,16,13,42,26268,746,1461,28,25,0,1,1,0
5,14,11,59,21833,478,1232,11,104,0,0,0,0
23,29,26,83,23346,847,1982,5,130,0,2,3,0
19,14,11,26,19308,889,647,16,124,0,0,0,0
29,29,26,79,8485,750,1748,1,14,0,3,3,0
30,16,13,81,19023,278,1757,20,13,0,3,3,2
24,13,10,29,13290,245,1993,5,167,0,0,0,0
9,30,27,41,6911,913,1129,7,145,1,0,0,0
30,28,25,48,23820,280,628,8,86,0,3,2,1
27,18,15,71,12980,721,246,3,56,0,2,2,0
21,14,11,78,6666,781,61,16,67,0,1,2,0
14,12,9,62,6452,870,785,17,105,1,0,0,0
19,17,14,25,15826,843,705,2,32,0,0,0,0
9,28,25,65,9430,559,97,24,88,0,2,2,0
19,17,14,38,11633,522,810,1,33,0,0,0,0
23,30,27,42,16667,377,958,4,118,0,1,1,0
15,12,9,22,9594,410,1291,15,120,1,0,0,0
18,14,11,69,17069,962,256,1,127,0,0,0,0
24,13,10,35,21696,390,1478,19,94,0,0,0,0
6,11,8,55,21379,737,553,4,69,0,0,0,0
16,21,18,80,19920,588,621,24,169,0,0,1,0
4,28,25,52,23072,253,928,27,91,0,2,1,2
10,15,12,83,23275,780,78,21,147,0,0,0,0
21,11,8,60,13586,536,608,7,105,0,0,1,0
23,19,16,43,6165,268,1161,4,99,0,1,2,0
5,17,14,43,22853,856,108,9,41,0,0,0,0
21,26,23,45,26796,952,801,3,52,0,1,0,0
18,23,20,54,17091,233,1102,7,59,0,3,3,2
26,14,11,73,11896,464,940,14,27,0,3,3,0
14,19,16,32,29392,698,1472,0,2,0,0,0,0
8,7,4,63,24916,656,1314,14,37,0,0,0,0
26,20,17,23,28628,859,1982,9,88,0,0,0,0
13,8,5,41,16624,887,1094,8,138,0,0,0,0
24,12,9,34,19967,958,1992,3,95,0,0,0,0
5,21,18,23,21422,958,1654,7,137,0,0,0,0
3,9,6,79,15751,775,516,8,156,1,0,0,0
13,23,20,52,20271,766,658,28,43,0,2,1,1
15,15,12,31,6392,873,1436,26,79,1,0,0,0
28,6,3,31,28291,466,1520,3,3,0,0,0,0
30,25,22,30,9005,670,847,19,54,0,1,1,0
25,7,4,22,17244,864,555,3,143,0,0,0,0
20,20,17,24,26061,206,1482,22,20,0,3,2,2
25,26,23,77,27249,452,322,17,59,0,3,3,1
12,19,16,62,6433,403,1239,29,175,1,0,0,0
18,26,23,79,28311,744,1726,9,85,0,2,3,0
15,21,18,69,27144,613,171,8,133,0,0,1,0
10,29,26,71,11451,821,65,25,154,0,0,0,0
28,11,8,25,22625,667,1189,6,112,0,0,0,0
9,6,3,32,7430,561,346,22,35,1,0,0,0
21,24,21,64,28731,302,474,4,80,0,3,3,2
21,26,23,59,25520,516,1079,24,19,0,3,3,2
9,10,7,54,28517,835,19,23,151,1,0,0,0
19,23,20,23,8720,734,207,2,17,0,0,0,0
7,14,11,64,16903,728,43,23,54,0,1,1,0
11,8,5,35,7193,902,1991,4,179,1,0,0,0
8,25,22,57,21297,558,401,16,167,0,0,0,0
18,30,27,37,20789,782,869,0,133,0,0,0,0
22,26,23,36,18750,869,703,22,110,0,0,0,0
30,14,11,77,9724,579,795,15,130,0,1,1,0
23,7,4,28,6609,707,854,29,10,1,1,1,0
23,21,18,57,6038,574,1497,7,88,0,1,1,0
16,24,21,69,18172,502,1975,21,147,0,0,1,0
25,23,20,66,8880,486,1206,29,67,0,3,3,0
16,27,24,72,24054,626,1345,14,98,0,2,3,0
25,10,7,85,28132,455,622,8,24,0,1,3,0
23,20,17,26,18705,304,163,10,26,0,1,0,0
28,19,16,44,20091,943,1768,12,47,0,1,1,0
20,18,15,69,27680,259,267,5,38,0,3,3,2
25,6,3,23,28553,900,1969,0,128,0,0,0,0
13,21,18,76,13277,286,922,15,132,0,1,2,1
22,20,17,62,11090,647,1398,21,5,0,3,2,1
16,8,5,56,7024,900,179,18,39,1,0,0,0
25,17,14,82,27102,984,457,7,80,0,1,2,0
21,17,14,85,12329,708,1078,13,93,0,1,3,0
28,19,16,30,6235,855,612,13,77,0,0,0,0
12,8,5,63,19578,440,1679,0,35,0,0,0,0
24,19,16,28,22548,277,404,23,118,1,0,0,0
3,23,20,45,21718,902,96,25,89,0,0,0,0
4,17,14,56,6659,809,1164,12,28,1,1,1,0
26,21,18,30,28773,532,1733,24,24,0,3,1,0
28,30,27,32,29542,377,1343,23,127,1,0,0,0
11,26,23,50,23859,563,213,12,110,0,0,0,0
18,24,21,26,10895,220,1015,26,76,0,1,1,1
9,17,14,39,18062,931,1428,19,30,0,1,1,0
14,25,22,57,16474,403,200,8,62,0,2,3,0
7,10,7,55,28944,644,1727,3,170,0,0,0,0
16,26,23,65,28041,691,618,21,58,0,2,3,1
12,20,17,67,21213,737,1320,10,178,0,0,0,0
26,21,18,29,21624,306,1071,7,79,0,0,0,0
5,13,10,29,26679,760,1339,10,85,0,0,0,0
19,9,6,44,10066,651,903,23,10,0,0,1,0
27,22,19,69,10399,432,268,5,130,0,3,2,0
28,8,5,75,27737,227,1722,14,14,0,2,3,1
29,15,12,41,19400,669,46,0,32,0,0,0,0
10,23,20,65,27509,781,0,16,159,0,0,0,0
21,28,25,57,13983,941,1670,17,157,0,0,0,0
16,30,27,44,7290,914,80,19,70,0,2,1,0
15,15,12,85,6076,608,1438,2,30,0,1,3,0
7,7,4,62,9543,531,1513,3,179,1,0,0,0
24,23,20,86,12204,609,1656,16,107,0,3,3,0
24,8,5,27,10700,696,234,25,24,0,0,0,0
20,17,14,67,9295,902,1227,9,39,0,1,2,0
28,20,17,39,16785,482,103,13,136,0,0,0,0
29,11,8,48,11221,586,1008,26,95,0,0,0,0
22,11,8,65,21671,390,1579,18,166,0,0,1,0
20,11,8,63,27757,294,590,22,118,0,0,2,0
6,19,16,81,17881,725,875,19,139,0,0,1,0
23,6,3,39,7968,554,624,23,105,1,0,0,0
22,7,4,41,14890,457,1603,21,80,0,0,0,0
26,27,24,49,28662,791,1945,8,29,0,2,1,0
17,24,21,71,11708,424,360,26,36,0,3,3,2
15,7,4,74,14593,578,623,0,121,0,0,1,0
7,19,16,39,12064,724,1788,16,67,0,0,0,0
11,21,18,85,12703,379,1715,11,33,0,2,3,1
17,9,6,76,21968,701,1519,10,130,0,0,1,0
22,26,23,65,7336,245,1968,15,127,0,1,2,2
20,23,20,55,25243,744,1108,26,64,0,2,2,0
16,6,3,84,9139,324,1363,6,61,0,1,1,0
23,7,4,42,23343,550,1577,15,127,0,0,0,0
5,22,19,77,22572,288,786,9,140,0,2,1,2
28,6,3,74,17690,833,476,3,140,0,0,1,0
17,14,11,62,11429,907,425,3,160,0,0,0,0
3,28,25,53,13723,995,1196,7,69,1,1,1,0
16,12,9,71,16213,292,227,17,158,0,0,2,0
4,6,3,69,6806,347,1808,4,76,1,0,0,0
30,17,14,48,9258,883,352,20,157,1,0,0,0
13,18,15,64,8787,297,718,21,152,0,0,1,0
10,18,15,50,6009,723,1340,23,9,1,2,1,1
28,8,5,48,16714,344,850,3,127,0,1,1,0
12,16,13,51,13174,437,271,15,74,0,0,0,0
28,23,20,56,26106,485,947,7,129,0,1,2,0
3,21,18,71,21299,863,1960,6,57,0,1,1,0
6,30,27,71,12809,763,958,26,87,0,2,2,0
30,8,5,52,12541,410,1279,19,150,0,0,0,0
21,16,13,37,19743,928,1579,23,167,1,0,0,0
29,16,13,28,18057,875,31,23,148,1,0,0,0
21,24,21,29,12049,450,1218,11,16,0,2,1,0
21,22,19,73,16526,491,1419,10,34,0,3,3,0
7,17,14,57,29691,663,70,21,131,0,0,0,0
23,23,20,70,12837,693,1033,25,165,1,0,0,0
23,29,26,26,6006,758,1466,15,98,0,0,0,0
3,22,19,51,20176,323,929,6,115,0,1,1,0
11,26,23,78,16830,953,1189,5,26,0,2,2,0
18,16,13,30,27946,452,1208,22,166,1,0,0,0
29,24,21,24,13408,912,855,17,54,0,1,0,0
22,13,10,53,12071,524,484,7,49,0,0,1,0
10,14,11,22,12524,827,257,8,137,0,0,0,0
22,13,10,86,27189,297,1436,1,155,0,2,3,0
19,30,27,48,25186,865,1997,21,8,0,2,1,1
3,19,16,55,7817,581,1965,13,154,1,0,0,0
4,16,13,51,23078,374,1989,4,164,0,0,0,0
17,6,3,33,29521,656,267,2,90,0,0,0,0
26,14,11,67,18474,771,1719,7,85,0,0,1,0
11,30,27,74,9206,346,401,26,8,0,3,3,2
3,18,15,78,25063,687,714,10,168,0,0,1,0
16,25,22,39,6400,777,337,12,34,0,1,1,0
24,22,19,80,16007,233,1993,16,134,0,2,2,2
23,7,4,64,10537,273,1791,11,139,0,1,1,0
23,22,19,23,22443,646,1382,12,120,0,0,0,0
3,18,15,85,12200,558,62,6,22,1,2,2,0
5,24,21,70,10040,500,348,26,134,0,0,1,0
13,26,23,51,24060,897,60,27,12,0,2,1,1
11,22,19,86,9822,399,1081,17,178,0,1,2,0
18,9,6,31,24277,269,674,7,158,0,0,0,0
19,13,10,81,6282,542,1067,12,134,0,0,2,0
19,25,22,22,16764,332,185,21,105,0,0,0,0
11,22,19,25,7011,463,741,22,99,0,0,0,0
17,17,14,68,29193,208,1850,19,148,0,1,2,1
14,17,14,29,15545,921,734,13,112,0,0,0,0
16,20,17,50,12225,969,28,15,113,0,0,0,0
5,29,26,34,22761,369,1964,14,19,0,2,1,1
3,19,16,82,16324,626,922,16,45,0,2,2,0
25,24,21,84,12594,603,1034,22,34,0,3,3,2
19,29,26,66,10368,551,677,1,176,0,2,3,0
26,7,4,46,21150,774,1702,22,118,0,0,0,0
12,14,11,86,14189,952,1834,25,82,0,1,1,0
14,22,19,61,19740,874,417,26,147,1,0,0,0
19,13,10,33,12976,488,1810,3,124,0,0,0,0
19,27,24,80,18272,672,1991,13,127,0,2,3,0
16,19,16,68,16064,707,1486,30,166,1,0,0,0
26,16,13,48,26871,359,44,13,135,0,0,1,0
12,23,20,23,12837,607,1839,15,79,0,0,0,0
10,28,25,47,8825,481,1857,9,118,0,1,1,0
9,10,7,31,29034,501,460,20,37,0,0,0,0
17,29,26,58,22521,483,1022,21,84,0,2,3,0
17,21,18,41,6583,307,54,25,5,0,3,3,1
28,29,26,55,19468,805,304,5,20,0,2,2,0
16,24,21,45,10727,328,928,12,104,0,1,1,0
9,6,3,47,22816,685,1860,8,137,0,0,0,0
14,28,25,44,25115,352,1042,20,179,1,0,0,0
11,29,26,38,17779,653,336,25,68,0,2,1,0
23,10,7,63,13810,958,1387,12,26,0,0,2,0
13,17,14,27,16476,504,1061,0,176,0,0,0,0
18,7,4,43,11823,435,1850,24,58,0,0,1,0
11,11,8,86,28512,604,1334,18,70,0,0,2,0
29,30,27,61,22276,350,483,28,127,0,1,2,0
30,29,26,71,6454,206,1615,24,95,0,3,3,3
4,7,4,43,29596,355,796,13,30,0,0,0,0
6,14,11,73,10797,989,247,29,45,1,1,1,0
9,26,23,22,8296,651,1298,22,22,0,2,1,0
28,13,10,28,19492,974,55,14,34,0,0,0,0
26,6,3,82,23011,866,545,14,59,0,1,1,0
24,30,27,75,22294,552,1040,11,171,0,2,2,0
5,12,9,35,17173,686,1342,19,0,0,0,1,0
29,25,22,82,26416,960,136,8,124,0,3,3,0
4,24,21,62,14572,967,1942,8,113,1,1,0,0
10,24,21,44,15251,430,1694,1,48,0,1,1,0
20,8,5,83,27055,732,479,26,18,0,2,2,0
4,8,5,39,13381,967,1033,9,68,1,0,0,0
24,6,3,61,26635,700,451,16,98,0,0,1,0
23,23,20,85,13795,793,1663,1,150,0,2,3,0
12,19,16,62,28277,298,315,9,53,0,2,3,1
3,29,26,55,26772,731,439,4,124,0,2,0,0
13,19,16,43,6449,209,1045,12,9,0,2,3,2
26,15,12,52,22550,580,1516,4,147,0,0,1,0
10,21,18,80,13738,358,567,3,113,0,2,3,1
19,7,4,54,16110,271,901,13,133,0,0,1,0
4,12,9,75,19192,771,1718,1,86,0,0,0,0
12,14,11,82,10631,644,583,3,161,0,0,1,0
30,7,4,32,18648,888,1061,25,117,1,0,0,0
17,27,24,35,18411,682,1067,13,112,0,0,0,0
14,17,14,84,12379,813,1974,25,92,0,1,2,0
16,28,25,56,25712,858,1088,28,129,0,0,0,0
23,14,11,53,26706,360,1939,9,178,0,0,1,0
24,24,21,80,28959,921,1867,18,173,0,0,0,0
10,15,12,22,23666,789,138,4,137,0,0,0,0
16,27,24,60,6703,651,1877,1,79,0,2,2,0
22,19,16,83,8498,697,1152,15,86,0,3,3,0
7,6,3,30,29959,507,441,15,141,1,0,0,0
6,26,23,82,21957,461,992,7,111,0,2,2,1
24,20,17,40,6465,645,1832,13,136,0,0,0,0
17,21,18,64,12854,564,1836,9,56,0,2,3,0
21,27,24,22,11918,607,1362,24,55,0,2,1,0
10,26,23,52,10891,565,1030,19,11,0,2,2,1
4,15,12,68,17041,367,1465,10,101,0,0,1,0
13,9,6,45,17984,322,1417,9,63,0,0,0,0
29,18,15,68,17303,435,299,26,10,0,3,3,2
20,8,5,23,16560,830,762,21,53,0,0,0,0
9,19,16,79,20266,946,1003,16,108,0,0,0,0
25,16,13,56,24621,281,1036,29,53,0,3,3,2
29,11,8,51,20842,511,1775,5,130,0,0,1,0
30,6,3,57,25082,721,136,23,133,0,0,0,0
7,25,22,29,10259,857,1344,27,66,0,1,1,0
7,24,21,66,19054,959,776,23,140,0,0,0,0
25,20,17,84,19782,586,1781,8,59,0,3,3,0
14,21,18,41,13270,545,1867,8,31,0,1,0,0
24,23,20,68,6547,368,1290,26,102,0,2,2,0
14,16,13,44,23331,325,1216,20,17,0,2,2,0
5,7,4,33,6812,373,84,20,41,1,0,0,0
29,16,13,29,29835,380,473,22,93,0,0,0,0
29,17,14,46,24818,296,1489,14,89,0,2,2,0
22,19,16,75,29698,342,1082,0,104,0,3,3,1
27,15,12,76,27184,942,1181,19,46,0,2,2,0
30,8,5,54,10100,378,1442,22,128,0,0,1,0
9,29,26,31,27244,392,1550,18,122,0,0,0,0
6,29,26,81,24741,389,511,21,99,0,2,2,2
20,17,14,72,16828,851,1573,20,121,0,0,0,0
18,29,26,57,20233,917,1246,4,108,0,2,1,0
3,21,18,25,23280,855,588,12,115,0,0,0,0
12,26,23,64,10135,281,1878,29,161,1,0,1,0
29,23,20,70,12042,294,1623,24,80,0,3,3,3
27,22,19,62,9148,747,380,17,177,0,0,0,0
22,25,22,45,12626,612,542,23,153,1,0,0,0
16,28,25,41,11575,638,262,24,163,1,0,0,0
10,30,27,67,26285,375,1846,0,154,0,2,3,2
25,13,10,24,12399,857,1436,17,139,1,0,0,0
22,21,18,69,20304,471,582,16,133,0,0,2,0
5,30,27,62,23555,857,413,11,114,0,2,0,0
22,9,6,70,17960,920,814,7,2,0,0,1,0
28,23,20,76,9053,643,1605,7,76,0,3,3,0
4,20,17,79,18862,955,1625,27,175,1,0,0,0
18,20,17,45,9231,230,1974,30,98,0,1,2,1
7,29,26,72,28709,729,391,25,135,0,0,1,0
26,18,15,27,28891,437,1328,3,179,0,0,0,0
4,7,4,74,27414,576,1273,23,172,0,0,0,0
12,24,21,74,7829,220,1001,9,132,0,2,2,2
17,23,20,86,16674,941,1995,17,44,0,2,3,1
12,15,12,35,7690,935,666,19,51,1,0,0,0
24,24,21,42,11385,871,1075,5,40,0,1,0,0
22,8,5,27,15224,605,988,0,53,0,0,0,0
12,20,17,34,19514,938,837,24,131,1,0,0,0
8,10,7,39,28772,980,1678,28,170,1,0,0,0
18,15,12,78,19945,240,279,27,91,0,2,3,1
27,16,13,40,6221,826,906,1,178,0,0,0,0
